"";"id";"link";"conversation_id";"date";"username";"name";"place";"tweet";"mentions";"urls";"photos";"replies_count";"likes_count";"hashtags";"tweet_processado"
"1";"1125751662046523392";"https://twitter.com/patriciatelless/status/1125751662046523392";"1125751662046523392";2019-05-07;"patriciatelless";"𝑷𝒂𝒕𝒓𝒊𝒄𝒊𝒂 𝑻𝒆𝒍𝒍𝒆𝒔 😷🇧🇷";"";"Já vi muitas incursões policiais na comunidade do São Carlos. Sempre são em horário escolar, usando moradores como escudo. Nos acordam com rasante de aeronave, gritaria de cachorro com medo dos estampidos, troca de tiros... Pensei que isso mudaria com a UPP. (...)";"[]";"[]";"[]";1;0;"[]";"ja vi muitas incursoes policiais na comunidade do sao carlos sempre sao em horario escolar usando moradores como escudo nos acordam com rasante de aeronave gritaria de cachorro com medo dos estampidos troca de tiros pensei que isso mudaria com a upp "
"2";"444329187340730368";"https://twitter.com/kleitoncomcapa/status/444329187340730368";"444329187340730368";2014-03-14;"kleitoncomcapa";"kleitineo";"";"Sonhei que eu levava um tiro na cara. Depois eu estava numa aeronave. Depois eu tirava várias fotos do por-do-sol. Depois eu acordei.";"[]";"[]";"[]";0;0;"[]";"sonhei que eu levava um tiro na cara depois eu estava numa aeronave depois eu tirava varias fotos do pordosol depois eu acordei"
"3";"11095395757";"https://twitter.com/alexmassi/status/11095395757";"11095395757";2010-03-26;"alexmassi";"Alexandre Massi";"";"Entro no avião , tiro um cochilo e quando acordo, nem decolamos. Problema na comunicação da aeronave. Ou seja: troca de aeronave.";"[]";"[]";"[]";0;0;"[]";"entro no aviao  tiro um cochilo e quando acordo nem decolamos problema na comunicacao da aeronave ou seja troca de aeronave"
"4";"450758367192289280";"https://twitter.com/capiim_canela/status/450758367192289280";"450758367192289280";2014-03-31;"capiim_canela";"JV Neves";"";"Sexta quando estava indo pro show do ret a polícia parou o taxi q eu, Breno, sapão e risonho estávamos e deu dura na gente";"[]";"[]";"[]";0;0;"[]";"sexta quando estava indo pro show do ret a policia parou o taxi q eu breno sapao e risonho estavamos e deu dura na gente"
"5";"1204024713036648450";"https://twitter.com/JuhDuar11900200/status/1204024713036648450";"1204024713036648450";2019-12-09;"juhduar11900200";"Juh Duarte";"";"Esse caveirao aéreo praticamente na minha janela 🙄
Eu hein, acorda assim😡😡😡";"[]";"[]";"[]";0;1;"[]";"esse caveirao aereo praticamente na minha janela 
eu hein acorda assim"
"6";"1197981574744162312";"https://twitter.com/Desgoverno666/status/1197981574744162312";"1197981574744162312";2019-11-22;"desgoverno666";"Ariadne - Bolsonaro Genocida ☭ #ANTIFA 🏴";"";"Às 5:40 acordei c/ o caveirão aéreo e desde então é tiro, caveirão, Bope, Choque, soldado c/ arma pela rua na frente do caveirão e jipes c/ exército.Tá punk mas sextou e deve ter baile funk né? Isso é o importante. Só o q o helicóptero gasta de combustível dava p/ pagar professor";"[]";"[]";"[]";0;15;"[]";"as 540 acordei c o caveirao aereo e desde entao e tiro caveirao bope choque soldado c arma pela rua na frente do caveirao e jipes c exercitota punk mas sextou e deve ter baile funk ne isso e o importante so o q o helicoptero gasta de combustivel dava p pagar professor"
"7";"928944335374168071";"https://twitter.com/Djleiteoliveira/status/928944335374168071";"928944335374168071";2017-11-10;"djleiteoliveira";"Dj Leite Oliveira";"";"Aí vc acorda com o caveirao aéreo.
#tenso.
😂";"[]";"[]";"[]";0;0;"['#tenso']";"ai vc acorda com o caveirao aereo
tenso
"
"8";"928261976370958336";"https://twitter.com/vasconcellosjr2/status/928261976370958336";"928261976370958336";2017-11-08;"vasconcellosjr2";"Rogerio Jr🔥";"";"Bom dia pra quem foi acordado por um caveirão aéreo 🤦";"[]";"[]";"[]";0;2;"[]";"bom dia pra quem foi acordado por um caveirao aereo "
"9";"169810478367907840";"https://twitter.com/SalazarBadass/status/169810478367907840";"169810478367907840";2012-02-15;"salazarbadass";"Robson Salazar";"";"Hoje eu acordei ao som do ""caveirão aéreo "" D:";"[]";"[]";"[]";0;0;"[]";"hoje eu acordei ao som do caveirao aereo  d"
"10";"1208834085516455936";"https://twitter.com/radiotransitofm/status/1208834085516455936";"1208834085516455936";2019-12-22;"radiotransitofm";"Rádio Trânsito";"";"A Polícia Rodoviária Federal informa que o segundo acidente do km 79 da Rodovia Fernão Dias envolve dois carros e um ônibus.
Ainda de acordo com a PRF, uma criança está gravemente ferida e será socorrida pelo helicóptero Águia.";"[]";"[]";"[]";0;5;"[]";"a policia rodoviaria federal informa que o segundo acidente do km 79 da rodovia fernao dias envolve dois carros e um onibus
ainda de acordo com a prf uma crianca esta gravemente ferida e sera socorrida pelo helicoptero aguia"
"11";"1197798322624442368";"https://twitter.com/pxnininha/status/1197798322624442368";"1197798322624442368";2019-11-22;"pxnininha";"insta: karenemilly96 📸";"";"Estava sonhando com polícia entrando na minha casa, me acordo com barulho do águia nn acredito 😟";"[]";"[]";"[]";1;3;"[]";"estava sonhando com policia entrando na minha casa me acordo com barulho do aguia nn acredito "
"12";"1182691420823543808";"https://twitter.com/Americvno2/status/1182691420823543808";"1182691420823543808";2019-10-11;"americvno2";"Sinal de Gang 12/06 🙅‍♂️🥇";"";"O Cr mora em condomínio no bairro mais caro do Rj tem carro de vários Mil dado pela família mó condição e quer fazer música falando que sofre na mão de Polícia com abordagem Kkkk não sabe o que eh acorda com o Águia na janela não sabe oq eh o Pm fala pra tu que se ele quiser ele";"[]";"[]";"[]";7;197;"[]";"o cr mora em condominio no bairro mais caro do rj tem carro de varios mil dado pela familia mo condicao e quer fazer musica falando que sofre na mao de policia com abordagem kkkk nao sabe o que eh acorda com o aguia na janela nao sabe oq eh o pm fala pra tu que se ele quiser ele"
"13";"1174399958621073414";"https://twitter.com/Tatiana_Lima/status/1174399958621073414";"1174399958621073414";2019-09-18;"tatiana_lima";"Tatiana Lima";"";"Acordei me atieando no chão! Rajadas de tiros e som de helicóptero. A águia da polícia atirava na mata rumo ao Complexo do Alemão. Se eu acordei assim sendo vizinha a favela, imagina como foi para moradores de lá. Que inferno.";"[]";"[]";"[]";0;0;"[]";"acordei me atieando no chao rajadas de tiros e som de helicoptero a aguia da policia atirava na mata rumo ao complexo do alemao se eu acordei assim sendo vizinha a favela imagina como foi para moradores de la que inferno"
"14";"1152209179454689280";"https://twitter.com/bonofre2/status/1152209179454689280";"1152209179454689280";2019-07-19;"bonofre2";"🖕";"";"acordei com um ódio dos polícia com esse águia sacudindo a janela aqui 🤬 a vontade era levantar e xingar eles, mas continuei deitada fingindo que n tava ouvindo até eles resolverem parar.";"[]";"[]";"[]";0;1;"[]";"acordei com um odio dos policia com esse aguia sacudindo a janela aqui  a vontade era levantar e xingar eles mas continuei deitada fingindo que n tava ouvindo ate eles resolverem parar"
"15";"1200409434201022465";"https://twitter.com/fsm669/status/1200409434201022465";"1200409434201022465";2019-11-29;"fsm669";"𝕸𝖔𝖗𝖙𝖎𝖈í𝖆";"";"acordei com o barulho do águia e tiro p caralho 🤯🤯🤯";"[]";"[]";"[]";0;1;"[]";"acordei com o barulho do aguia e tiro p caralho "
"16";"1198881551381147648";"https://twitter.com/Rafaela33786591/status/1198881551381147648";"1198881551381147648";2019-11-25;"rafaela33786591";"paz e amor 😍😍😍🤗🤗🤗";"";"Ser acordada com gritos e tiro águia extremesendo tudo nada de bom dia 😡😡😡😡😡";"[]";"[]";"[]";0;0;"[]";"ser acordada com gritos e tiro aguia extremesendo tudo nada de bom dia "
"17";"1198772529122418689";"https://twitter.com/OlivRonald/status/1198772529122418689";"1198770552422518785";2019-11-24;"olivronald";"Ronald Oliveira";"";"Amanhã avista o pai acordando 4:40, é o caso .. nós tá aqui pra trocar tiro e derrubar o Águia";"['isa_oliveira66']";"[]";"[]";0;1;"[]";"amanha avista o pai acordando 440 e o caso  nos ta aqui pra trocar tiro e derrubar o aguia"
"18";"1197801115099836416";"https://twitter.com/Eu_Beah/status/1197801115099836416";"1197801115099836416";2019-11-22;"eu_beah";"BE.";"";"Queria ter acordado com o barulho do águia mas acordei com o barulho dos tiros no meu ouvido, pra ter noção botei a cara na minha laje e tava com um cheiro mt forte de pólvora...... É neguim eu moro é no bagulho doido, doido ,doido!  Desesperador";"[]";"[]";"[]";0;0;"[]";"queria ter acordado com o barulho do aguia mas acordei com o barulho dos tiros no meu ouvido pra ter nocao botei a cara na minha laje e tava com um cheiro mt forte de polvora e neguim eu moro e no bagulho doido doido doido  desesperador"
"19";"1174399958621073414";"https://twitter.com/Tatiana_Lima/status/1174399958621073414";"1174399958621073414";2019-09-18;"tatiana_lima";"Tatiana Lima";"";"Acordei me atieando no chão! Rajadas de tiros e som de helicóptero. A águia da polícia atirava na mata rumo ao Complexo do Alemão. Se eu acordei assim sendo vizinha a favela, imagina como foi para moradores de lá. Que inferno.";"[]";"[]";"[]";0;0;"[]";"acordei me atieando no chao rajadas de tiros e som de helicoptero a aguia da policia atirava na mata rumo ao complexo do alemao se eu acordei assim sendo vizinha a favela imagina como foi para moradores de la que inferno"
"20";"1174308634446258181";"https://twitter.com/Juliofla22/status/1174308634446258181";"1174308634446258181";2019-09-18;"juliofla22";"JULIÃO";"";"Bom dia p quem dorme e acorda tranquilo, pq p nós que acordamos com barulho do águia, caveirão e dos tiros, NÃO TEM BOM DIA!";"[]";"[]";"[]";0;7;"[]";"bom dia p quem dorme e acorda tranquilo pq p nos que acordamos com barulho do aguia caveirao e dos tiros nao tem bom dia"
"21";"1174259916082728961";"https://twitter.com/Diogolight/status/1174259916082728961";"1174259916082728961";2019-09-18;"diogolight";"Tk general ✌️";"";"Bom dia e o crlh 
Primeira vez que acordo com o barulho desse águia fdp dando tiro pra crlh, parecia que era aqui na laje de casa 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️";"[]";"[]";"[]";3;16;"[]";"bom dia e o crlh 
primeira vez que acordo com o barulho desse aguia fdp dando tiro pra crlh parecia que era aqui na laje de casa "
"22";"1174190261045551104";"https://twitter.com/suyan_maria/status/1174190261045551104";"1174190261045551104";2019-09-18;"suyan_maria";"maria clara ❤😍";"";"To ate com medo de dormir cr e acorda com esses tiros e esses covarde dando tiro desse maldito aguia....";"[]";"[]";"[]";0;2;"[]";"to ate com medo de dormir cr e acorda com esses tiros e esses covarde dando tiro desse maldito aguia"
"23";"1173901107808129024";"https://twitter.com/buscapi_paula/status/1173901107808129024";"1173901107808129024";2019-09-17;"buscapi_paula";"Fêeh França";"";"E com esse convite começo o meu dia. Queria convidar os senhores @MCrivella @wilsonwitzel @jairbolsonaro para dormirem um dia numa comunidade e serem acordados com um ""águia"" dando tiros de cima pra baixo sem saber quem é quem. Logo o Sr né @MCrivella...";"['mcrivella', 'wilsonwitzel', 'jairbolsonaro']";"[]";"[]";1;3;"[]";"e com esse convite comeco o meu dia queria convidar os senhores mcrivella wilsonwitzel jairbolsonaro para dormirem um dia numa comunidade e serem acordados com um aguia dando tiros de cima pra baixo sem saber quem e quem logo o sr ne mcrivella"
"24";"1173895634371448833";"https://twitter.com/duCpx02/status/1173895634371448833";"1173895634371448833";2019-09-17;"ducpx02";"percussão";"";"bom dia p qm acordo c barulho de tiro e com o aguia 😴";"[]";"[]";"[]";0;0;"[]";"bom dia p qm acordo c barulho de tiro e com o aguia "
"25";"1173893697445879808";"https://twitter.com/_Michelly8/status/1173893697445879808";"1173893697445879808";2019-09-17;"_michelly8";"Sr Martins🌹";"";"Ñ aguento mais ser acordada pelo águia,  ao som de muitos tiros😡😡";"[]";"[]";"[]";0;5;"[]";"n aguento mais ser acordada pelo aguia  ao som de muitos tiros"
"26";"1173888257853181952";"https://twitter.com/myguelleandro/status/1173888257853181952";"1173888257853181952";2019-09-17;"myguelleandro";"🌻";"";"Meu Deus acordei ao som do águia e com muito tiro Deus me livre que Deus proteja todos desde já estou assustada sei q não é na minha comunidade mas é em alguma próxima";"[]";"[]";"[]";1;2;"[]";"meu deus acordei ao som do aguia e com muito tiro deus me livre que deus proteja todos desde ja estou assustada sei q nao e na minha comunidade mas e em alguma proxima"
"27";"1173725768523931649";"https://twitter.com/NtLima20/status/1173725768523931649";"1173725768523931649";2019-09-16;"ntlima20";"Nt";"";"Hoje é um daqueles dias que vou dormir com medo de acordar com barulho de tiro e do águia";"[]";"[]";"[]";0;4;"[]";"hoje e um daqueles dias que vou dormir com medo de acordar com barulho de tiro e do aguia"
"28";"1173614093250551808";"https://twitter.com/crfdriano/status/1173614093250551808";"1173614093250551808";2019-09-16;"crfdriano";"é leviOsa não leviosA";"";"tava com tanto sono q nem os tiros me acordaram só o águia mrm";"[]";"[]";"[]";0;1;"[]";"tava com tanto sono q nem os tiros me acordaram so o aguia mrm"
"29";"1173549006963843077";"https://twitter.com/_eukmila/status/1173549006963843077";"1173549006963843077";2019-09-16;"_eukmila";"camila";"";"despertador pra que quando se tem o águia te acordando cm tiro?";"[]";"[]";"[]";0;0;"[]";"despertador pra que quando se tem o aguia te acordando cm tiro"
"30";"1171727218982170624";"https://twitter.com/Crfninne/status/1171727218982170624";"1171727218982170624";2019-09-11;"crfninne";"Vem Dezembro 🥳💕";"";"Bom dia só se for na zona sul, porque aqui na favela já acordamos sendo encurralados pelos tiros e águia voando....";"[]";"[]";"[]";1;5;"[]";"bom dia so se for na zona sul porque aqui na favela ja acordamos sendo encurralados pelos tiros e aguia voando"
"31";"1171727031576514560";"https://twitter.com/boliinhoph/status/1171727031576514560";"1171727031576514560";2019-09-11;"boliinhoph";"Bolinho 🐻";"";"Crlh acordei com barulho dos tiros e desse aguia..........";"[]";"[]";"[]";0;7;"[]";"crlh acordei com barulho dos tiros e desse aguia"
"32";"1168930985884495873";"https://twitter.com/eumrm2b/status/1168930985884495873";"1168930985884495873";2019-09-03;"eumrm2b";"2B 🌟";"";"eu não acordo 5 da manhã com barulho de tiro e águia levantando meu telhado, vendo morador sofrendo covardia na mão de pm, pra chegar na internet ficar lendo merdinha de gente que nem em favela mora, me poupem!!! vcs calado é um poeta";"[]";"[]";"[]";1;9;"[]";"eu nao acordo 5 da manha com barulho de tiro e aguia levantando meu telhado vendo morador sofrendo covardia na mao de pm pra chegar na internet ficar lendo merdinha de gente que nem em favela mora me poupem vcs calado e um poeta"
"33";"1163750208167186434";"https://twitter.com/Peerigo2/status/1163750208167186434";"1163750208167186434";2019-08-20;"peerigo2";"T❤C";"";"Garganta super inflamada e ainda fui acordada pelo águia e muito tiro NOOOOOSSA COMECEI O DIA MUITO BEM 😪😤😤";"[]";"[]";"[]";0;0;"[]";"garganta super inflamada e ainda fui acordada pelo aguia e muito tiro nooooossa comecei o dia muito bem "
"34";"1161953606121283584";"https://twitter.com/eukahperes/status/1161953606121283584";"1161953606121283584";2019-08-15;"eukahperes";"kah.✨";"";"Muito ruim acordar no susto, com barulhos de tiros, fogos e com o águia sobrevoando e mandando tiro p baixo sem nem querer saber em quem vai pegar";"[]";"[]";"[]";0;0;"[]";"muito ruim acordar no susto com barulhos de tiros fogos e com o aguia sobrevoando e mandando tiro p baixo sem nem querer saber em quem vai pegar"
"35";"1161870037696884736";"https://twitter.com/Hyago_52/status/1161870037696884736";"1161870037696884736";2019-08-15;"hyago_52";"H7♤";"";"80 tiros falam que é engano 
No morro o águia passa atirando 
Matar inocente sempre engano 
Cancelar um sonho por um ""simples engano""
Minha segurança sou eu que faço 
Os homens de farda, largam o aço 
No beco é tapão, bico na canela, soco na costela e fora os esculachos";"[]";"[]";"[]";1;8;"[]";"80 tiros falam que e engano 
no morro o aguia passa atirando 
matar inocente sempre engano 
cancelar um sonho por um simples engano
minha seguranca sou eu que faco 
os homens de farda largam o aco 
no beco e tapao bico na canela soco na costela e fora os esculachos"
"36";"1161596549308256257";"https://twitter.com/Lo2270130764/status/1161596549308256257";"1161596549308256257";2019-08-14;"lo2270130764";"Léo 22 🇺🇦";"";"Caralho 
Fui acordado ao som de tiros, águia. Que Deus proteja a todos que o clima tá tenso";"[]";"[]";"[]";0;1;"[]";"caralho 
fui acordado ao som de tiros aguia que deus proteja a todos que o clima ta tenso"
"37";"1161216662416363521";"https://twitter.com/helenalvesss/status/1161216662416363521";"1161216662416363521";2019-08-13;"helenalvesss";"Helen";"";"todo dia eu acordando mais cedo por um motivo diferente, quando não é obra no vizinho é o águia mandando tiro pra baixo kkkkkkkk ohhhh vida.";"[]";"[]";"[]";0;0;"[]";"todo dia eu acordando mais cedo por um motivo diferente quando nao e obra no vizinho e o aguia mandando tiro pra baixo kkkkkkkk ohhhh vida"
"38";"1161216053487308801";"https://twitter.com/FrancianeNune15/status/1161216053487308801";"1161216053487308801";2019-08-13;"francianenune15";"F R A N 🌸";"";"Ninguém merece acorda com o águia dando tiro uma hora dessa .";"[]";"[]";"[]";0;0;"[]";"ninguem merece acorda com o aguia dando tiro uma hora dessa "
"39";"1159138496268967937";"https://twitter.com/eumrm2b/status/1159138496268967937";"1159138496268967937";2019-08-07;"eumrm2b";"2B 🌟";"";"eu não acordo com tiro e águia levantando meu telhado 5 da manhã pra ficar discutindo com gente que só pisa em favela pra buscar droga e curtir baile ou só conhece favela por televisão, a realidade é bem diferente, como diz os Racionais ""só quem é de lá sabe oque acontece""";"[]";"[]";"[]";2;18;"[]";"eu nao acordo com tiro e aguia levantando meu telhado 5 da manha pra ficar discutindo com gente que so pisa em favela pra buscar droga e curtir baile ou so conhece favela por televisao a realidade e bem diferente como diz os racionais so quem e de la sabe oque acontece"
"40";"1158668316556308480";"https://twitter.com/nannymalvada/status/1158668316556308480";"1158668316556308480";2019-08-06;"nannymalvada";"insta:@nannymalvada📸";"";"É mora em comunidades é isso aí, você já acorda com o águia estremecendo sua casa e tiro é lixo 😤😤😤";"[]";"[]";"[]";4;40;"[]";"e mora em comunidades e isso ai voce ja acorda com o aguia estremecendo sua casa e tiro e lixo "
"41";"1156174637702766593";"https://twitter.com/Joyce46078028/status/1156174637702766593";"1156174637702766593";2019-07-30;"joyce46078028";"Pedrinho&Julinha";"";"Acordei o lindo 5 e poka da manha ,e falei que tava dando tiro , ele me vira e fala ta não ta doida , eu falei tabom então,  aguia broto rápidamente ele acordo kkkk";"[]";"[]";"[]";1;2;"[]";"acordei o lindo 5 e poka da manha e falei que tava dando tiro  ele me vira e fala ta nao ta doida  eu falei tabom entao  aguia broto rapidamente ele acordo kkkk"
"42";"1152163723597033472";"https://twitter.com/negajuju21/status/1152163723597033472";"1152163723597033472";2019-07-19;"negajuju21";"Mica ❤️";"";"Eu e Victor acordamos trocando msg , falando dos tiro e da águia passando kkkkk ...";"[]";"[]";"[]";0;0;"[]";"eu e victor acordamos trocando msg  falando dos tiro e da aguia passando kkkkk "
"43";"1151441065905401856";"https://twitter.com/AnneSilvaFmg/status/1151441065905401856";"1151441065905401856";2019-07-17;"annesilvafmg";"AnJú👸";"";"Cara queria volta a dormi mas o tiro e o águia me acordo 🤦‍♀️😥";"[]";"[]";"[]";0;1;"[]";"cara queria volta a dormi mas o tiro e o aguia me acordo "
"44";"1150705912295956480";"https://twitter.com/Drica19ferreira/status/1150705912295956480";"1150705912295956480";2019-07-15;"drica19ferreira";"a Bbê da 👑";"";"Segunda feira, de manhã sendo acordada pelo águia mandando tiro pra baixo. 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️";"[]";"[]";"[]";0;1;"[]";"segunda feira de manha sendo acordada pelo aguia mandando tiro pra baixo "
"45";"1150698311621496832";"https://twitter.com/alveesgb22/status/1150698311621496832";"1150698311621496832";2019-07-15;"alveesgb22";"youngtralha22";"";"porra tmnc dessa aguia aq na coroa mermao nao para de da tiro no bag, me acordo 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬";"[]";"[]";"[]";0;1;"[]";"porra tmnc dessa aguia aq na coroa mermao nao para de da tiro no bag me acordo "
"46";"1148928487501324288";"https://twitter.com/LidiaSaantos_/status/1148928487501324288";"1148928487501324288";2019-07-10;"lidiasaantos_";"Lídia 💫🌺";"";"Minhas bebês acordaram no susto 😒 o águia passou aq dando muito tiro 🖕 cortou até meu sono 😒😅";"[]";"[]";"[]";0;0;"[]";"minhas bebes acordaram no susto  o aguia passou aq dando muito tiro  cortou ate meu sono "
"47";"1148926464877891584";"https://twitter.com/MariMendescrf/status/1148926464877891584";"1148926464877891584";2019-07-10;"marimendescrf";"Mari 🔴⚫";"";"Bom dia p quem acordou assustada com os tiros e o águia tontiando 😤😤😤😤";"[]";"[]";"[]";0;0;"[]";"bom dia p quem acordou assustada com os tiros e o aguia tontiando "
"48";"1148887593632849922";"https://twitter.com/im_drica/status/1148887593632849922";"1148887593632849922";2019-07-10;"im_drica";"Adriele";"";"Bom dia só pra quem acorda com despertador de tiro e helicóptero Águia a essa hr da manhã";"[]";"[]";"[]";0;2;"[]";"bom dia so pra quem acorda com despertador de tiro e helicoptero aguia a essa hr da manha"
"49";"1143830609372090368";"https://twitter.com/crfkeyla/status/1143830609372090368";"1143830609372090368";2019-06-26;"crfkeyla";"keyla🌻";"";"mora em favela é isso,ou tu acorda com tiro ou com o águia quase derrubando tua casa!!";"[]";"[]";"[]";0;1;"[]";"mora em favela e issoou tu acorda com tiro ou com o aguia quase derrubando tua casa"
"50";"1140661825081663488";"https://twitter.com/kaua_auak/status/1140661825081663488";"1140661825081663488";2019-06-17;"kaua_auak";"Kauã Ferreira";"";"Sonhei q eu tava la no morro da minha vó e do nd começou uma invasão só de águia dando tiro la pra baixo kkkkkkkkkk q sonho maluco menor";"[]";"[]";"[]";0;2;"[]";"sonhei q eu tava la no morro da minha vo e do nd comecou uma invasao so de aguia dando tiro la pra baixo kkkkkkkkkk q sonho maluco menor"
"51";"1138801841116995584";"https://twitter.com/mbrucrvg/status/1138801841116995584";"1138801841116995584";2019-06-12;"mbrucrvg";"αℓiทi ทo pαís dαs mαrαvilhαs ✠";"";"Nem os tiros e nem o aguia acordaram a gente hoje. Sono pesado com meu neném.";"[]";"[]";"[]";1;1;"[]";"nem os tiros e nem o aguia acordaram a gente hoje sono pesado com meu nenem"
"52";"1138382010198712320";"https://twitter.com/KellyRo24884313/status/1138382010198712320";"1138382010198712320";2019-06-11;"kellyro24884313";"Kelly";"";"A vida de quem mora na favela, em alguns dia e acorda com um águia de tando""bom dia,a tiros"" kkkk";"[]";"[]";"[]";0;1;"[]";"a vida de quem mora na favela em alguns dia e acorda com um aguia de tandobom diaa tiros kkkk"
"53";"1129322535131209728";"https://twitter.com/htamelloc/status/1129322535131209728";"1129322535131209728";2019-05-17;"htamelloc";"Agatha Melo";"";"Morar em favela é isso né, acordar essa hora no susto pulando da cama com o águia mandando tiro.";"[]";"[]";"[]";0;29;"[]";"morar em favela e isso ne acordar essa hora no susto pulando da cama com o aguia mandando tiro"
"54";"1108734498055835649";"https://twitter.com/binro_22/status/1108734498055835649";"1108734498055835649";2019-03-21;"binro_22";"mano R";"";"meno acordei com o barulho do águia e mt tiro kkkk botei a cara na laje ja vi o águia macetando a pedreira, bgl ficou doido";"[]";"[]";"[]";0;6;"[]";"meno acordei com o barulho do aguia e mt tiro kkkk botei a cara na laje ja vi o aguia macetando a pedreira bgl ficou doido"
"55";"1108011197557809154";"https://twitter.com/SoaaresThay/status/1108011197557809154";"1108011197557809154";2019-03-19;"soaaresthay";"Japa🌻";"";"Que Deus proteja todos os moradores da CDD,não tem nada mais aterrorizante do que acordar com aquele águia sobrevoando e atirando sem se importar aonde aquele tiro vai chegar";"[]";"[]";"[]";0;0;"[]";"que deus proteja todos os moradores da cddnao tem nada mais aterrorizante do que acordar com aquele aguia sobrevoando e atirando sem se importar aonde aquele tiro vai chegar"
"56";"1107639434948866048";"https://twitter.com/yorran_gaby/status/1107639434948866048";"1107639434948866048";2019-03-18;"yorran_gaby";"Gaabi 🐝";"";"Pode tá caindo o mundo q eu não acordo, agora... deixa eu ouvir o barulho do águia ou um tiro pra ver se eu não acordo rápido";"[]";"[]";"[]";0;7;"[]";"pode ta caindo o mundo q eu nao acordo agora deixa eu ouvir o barulho do aguia ou um tiro pra ver se eu nao acordo rapido"
"57";"1101169330899873793";"https://twitter.com/_Luquinhas07/status/1101169330899873793";"1101169330899873793";2019-02-28;"_luquinhas07";"bito";"";"Eu sonhei que era final de copa do mundo e o Brasil perdeu pra Alemanha na final aí deram tiro pro alto e caiu um águia lá na Vila";"[]";"[]";"[]";0;0;"[]";"eu sonhei que era final de copa do mundo e o brasil perdeu pra alemanha na final ai deram tiro pro alto e caiu um aguia la na vila"
"58";"1096128447338942465";"https://twitter.com/mrdrddzz/status/1096128447338942465";"1096128447338942465";2019-02-14;"mrdrddzz";"𝓛𝓲𝓽𝓽𝓵𝓮 𝓥𝓮𝓷𝓲𝓬𝓮 𝓑𝓲𝓽𝓬𝓱";"";"falei: vou ouvir um álbum enquanto tiro um cochilinho.

acordei e tinha tocado:
o novo do terno rei (31:14)
tuyo - pra sonhar (37:53)
aquele da águia do ave sangria (38:07)
o ep do far caspian (19:31)
e mais umas 3 musicas de uns 6 minutos cada.";"[]";"[]";"[]";0;1;"[]";"falei vou ouvir um album enquanto tiro um cochilinho

acordei e tinha tocado
o novo do terno rei 3114
tuyo  pra sonhar 3753
aquele da aguia do ave sangria 3807
o ep do far caspian 1931
e mais umas 3 musicas de uns 6 minutos cada"
"59";"1083686134247497729";"https://twitter.com/Nathalya_Bryan/status/1083686134247497729";"1081833229529874432";2019-01-11;"nathalya_bryan";"' Nicolly rss ✨";"";"Que ódio quando eu vejo esse  tipo de comentário! Sou moradora do Jacarezinho, acordei esse dia 5 da manhã com uma rajada  de tiros disparada pelo águia, eles vieram pra acertar casa de morador, queria ver se fosse vc e sua família na linha de tiros disparados de cima para  baixo";"['ds_silva29', 'favelacaiunofac']";"[]";"[]";0;0;"[]";"que odio quando eu vejo esse  tipo de comentario sou moradora do jacarezinho acordei esse dia 5 da manha com uma rajada  de tiros disparada pelo aguia eles vieram pra acertar casa de morador queria ver se fosse vc e sua familia na linha de tiros disparados de cima para  baixo"
"60";"1081835021751717889";"https://twitter.com/annacarlas_/status/1081835021751717889";"1081835021751717889";2019-01-06;"annacarlas_";"ana ✠";"";"Mamis me acordou pq o águia tava mandando tiro e ela ficou c medo de pegar aqui kkkkkkk valeu manhe";"[]";"[]";"[]";0;1;"[]";"mamis me acordou pq o aguia tava mandando tiro e ela ficou c medo de pegar aqui kkkkkkk valeu manhe"
"61";"1081825761257025536";"https://twitter.com/Cinthia_ts/status/1081825761257025536";"1081825761257025536";2019-01-06;"cinthia_ts";"Cinthia";"";"Já acordei com o águia mandando tiro pra caraca";"[]";"[]";"[]";0;4;"[]";"ja acordei com o aguia mandando tiro pra caraca"
"62";"1081824891056340997";"https://twitter.com/thaivol6/status/1081824891056340997";"1081824891056340997";2019-01-06;"thaivol6";"la llorona";"";"depois me vem um bando de mal amado falar que tem gente que mora aqui por escolha, acordando 5h da manhã com a porra de um águia bem em cima da sua casa trocando tanto tiro que a casa treme";"[]";"[]";"[]";0;5;"[]";"depois me vem um bando de mal amado falar que tem gente que mora aqui por escolha acordando 5h da manha com a porra de um aguia bem em cima da sua casa trocando tanto tiro que a casa treme"
"63";"1081823385729028097";"https://twitter.com/lipecrf23/status/1081823385729028097";"1081823385729028097";2019-01-06;"lipecrf23";"Felipin ";"";"acordei com o barulho do águia dando tiro mané 😤👮🏼🚓🔫💣";"[]";"[]";"[]";1;0;"[]";"acordei com o barulho do aguia dando tiro mane "
"64";"1081822251719290880";"https://twitter.com/fabipravcs/status/1081822251719290880";"1081822251719290880";2019-01-06;"fabipravcs";"2️⃣4️⃣";"";"Só os que foram acordados pelo águia rasgando tiro agora";"[]";"[]";"[]";0;3;"[]";"so os que foram acordados pelo aguia rasgando tiro agora"
